state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,loss,params
2,12,,"{'loss': 16.622333383593322, 'status': 'ok'}","{'tid': 12, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [12], 'd_hidden': [12], 'learning_rate': [12], 'num_hidden_layers': [12], 'seasonality_reg': [12], 'trend_reg': [12]}, 'vals': {'ar_reg': [0.0023584160725517965], 'd_hidden': [47.0], 'learning_rate': [0.022844010604234712], 'num_hidden_layers': [15.0], 'seasonality_reg': [0.0005860917635266631], 'trend_reg': [0.009954960821703534]}}",,,0,2023-05-16 07:58:31.092,2023-05-16 07:59:24.158,16.622333383593322,"{'ar_reg': [0.0023584160725517965], 'd_hidden': [47.0], 'learning_rate': [0.022844010604234712], 'num_hidden_layers': [15.0], 'seasonality_reg': [0.0005860917635266631], 'trend_reg': [0.009954960821703534]}"
2,314,,"{'loss': 16.644665912032423, 'status': 'ok'}","{'tid': 314, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [314], 'd_hidden': [314], 'learning_rate': [314], 'num_hidden_layers': [314], 'seasonality_reg': [314], 'trend_reg': [314]}, 'vals': {'ar_reg': [0.00042668509913473444], 'd_hidden': [27.0], 'learning_rate': [0.8613155763405513], 'num_hidden_layers': [15.0], 'seasonality_reg': [0.5569344733930695], 'trend_reg': [0.053177407217332315]}}",,,0,2023-05-16 11:48:03.731,2023-05-16 11:48:48.509,16.644665912032423,"{'ar_reg': [0.00042668509913473444], 'd_hidden': [27.0], 'learning_rate': [0.8613155763405513], 'num_hidden_layers': [15.0], 'seasonality_reg': [0.5569344733930695], 'trend_reg': [0.053177407217332315]}"
2,143,,"{'loss': 16.749039058405057, 'status': 'ok'}","{'tid': 143, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [143], 'd_hidden': [143], 'learning_rate': [143], 'num_hidden_layers': [143], 'seasonality_reg': [143], 'trend_reg': [143]}, 'vals': {'ar_reg': [0.0019208038996633714], 'd_hidden': [6.0], 'learning_rate': [0.00020858704363608453], 'num_hidden_layers': [6.0], 'seasonality_reg': [0.0007411122256905604], 'trend_reg': [0.00026306612339520514]}}",,,0,2023-05-16 09:40:02.487,2023-05-16 09:40:47.082,16.749039058405057,"{'ar_reg': [0.0019208038996633714], 'd_hidden': [6.0], 'learning_rate': [0.00020858704363608453], 'num_hidden_layers': [6.0], 'seasonality_reg': [0.0007411122256905604], 'trend_reg': [0.00026306612339520514]}"
2,126,,"{'loss': 16.792103321089346, 'status': 'ok'}","{'tid': 126, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [126], 'd_hidden': [126], 'learning_rate': [126], 'num_hidden_layers': [126], 'seasonality_reg': [126], 'trend_reg': [126]}, 'vals': {'ar_reg': [0.06996990208713044], 'd_hidden': [8.0], 'learning_rate': [0.02776672446771468], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.002040748175038322], 'trend_reg': [0.0007430529404515688]}}",,,0,2023-05-16 09:27:09.714,2023-05-16 09:27:55.746,16.792103321089346,"{'ar_reg': [0.06996990208713044], 'd_hidden': [8.0], 'learning_rate': [0.02776672446771468], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.002040748175038322], 'trend_reg': [0.0007430529404515688]}"
2,166,,"{'loss': 16.850017825736042, 'status': 'ok'}","{'tid': 166, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [166], 'd_hidden': [166], 'learning_rate': [166], 'num_hidden_layers': [166], 'seasonality_reg': [166], 'trend_reg': [166]}, 'vals': {'ar_reg': [0.0003495408341328135], 'd_hidden': [33.0], 'learning_rate': [0.030127171431446106], 'num_hidden_layers': [4.0], 'seasonality_reg': [0.0013096112118199071], 'trend_reg': [0.006467868046441794]}}",,,0,2023-05-16 09:57:10.630,2023-05-16 09:57:55.221,16.850017825736042,"{'ar_reg': [0.0003495408341328135], 'd_hidden': [33.0], 'learning_rate': [0.030127171431446106], 'num_hidden_layers': [4.0], 'seasonality_reg': [0.0013096112118199071], 'trend_reg': [0.006467868046441794]}"
2,101,,"{'loss': 16.879027564721085, 'status': 'ok'}","{'tid': 101, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [101], 'd_hidden': [101], 'learning_rate': [101], 'num_hidden_layers': [101], 'seasonality_reg': [101], 'trend_reg': [101]}, 'vals': {'ar_reg': [0.000738679216414906], 'd_hidden': [18.0], 'learning_rate': [0.04152011445227306], 'num_hidden_layers': [13.0], 'seasonality_reg': [0.23165641351495994], 'trend_reg': [0.22347518077286868]}}",,,0,2023-05-16 09:08:02.460,2023-05-16 09:08:48.622,16.879027564721085,"{'ar_reg': [0.000738679216414906], 'd_hidden': [18.0], 'learning_rate': [0.04152011445227306], 'num_hidden_layers': [13.0], 'seasonality_reg': [0.23165641351495994], 'trend_reg': [0.22347518077286868]}"
2,215,,"{'loss': 16.912840894670136, 'status': 'ok'}","{'tid': 215, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [215], 'd_hidden': [215], 'learning_rate': [215], 'num_hidden_layers': [215], 'seasonality_reg': [215], 'trend_reg': [215]}, 'vals': {'ar_reg': [0.0005803785886969809], 'd_hidden': [19.0], 'learning_rate': [0.025451135201248223], 'num_hidden_layers': [7.0], 'seasonality_reg': [0.7648507353789673], 'trend_reg': [0.02678024678483649]}}",,,0,2023-05-16 10:33:50.785,2023-05-16 10:34:35.708,16.912840894670136,"{'ar_reg': [0.0005803785886969809], 'd_hidden': [19.0], 'learning_rate': [0.025451135201248223], 'num_hidden_layers': [7.0], 'seasonality_reg': [0.7648507353789673], 'trend_reg': [0.02678024678483649]}"
2,107,,"{'loss': 17.087510370744905, 'status': 'ok'}","{'tid': 107, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [107], 'd_hidden': [107], 'learning_rate': [107], 'num_hidden_layers': [107], 'seasonality_reg': [107], 'trend_reg': [107]}, 'vals': {'ar_reg': [0.00039295288275673236], 'd_hidden': [12.0], 'learning_rate': [0.45266522349361554], 'num_hidden_layers': [21.0], 'seasonality_reg': [0.5175736728783811], 'trend_reg': [0.02593866063369641]}}",,,0,2023-05-16 09:12:37.100,2023-05-16 09:13:22.753,17.087510370744905,"{'ar_reg': [0.00039295288275673236], 'd_hidden': [12.0], 'learning_rate': [0.45266522349361554], 'num_hidden_layers': [21.0], 'seasonality_reg': [0.5175736728783811], 'trend_reg': [0.02593866063369641]}"
2,171,,"{'loss': 17.138692154844318, 'status': 'ok'}","{'tid': 171, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [171], 'd_hidden': [171], 'learning_rate': [171], 'num_hidden_layers': [171], 'seasonality_reg': [171], 'trend_reg': [171]}, 'vals': {'ar_reg': [0.00010271015809538163], 'd_hidden': [21.0], 'learning_rate': [0.03623228251216935], 'num_hidden_layers': [2.0], 'seasonality_reg': [0.08924137148970278], 'trend_reg': [0.000698120171569644]}}",,,0,2023-05-16 10:00:55.485,2023-05-16 10:01:40.090,17.138692154844318,"{'ar_reg': [0.00010271015809538163], 'd_hidden': [21.0], 'learning_rate': [0.03623228251216935], 'num_hidden_layers': [2.0], 'seasonality_reg': [0.08924137148970278], 'trend_reg': [0.000698120171569644]}"
2,53,,"{'loss': 17.169742047116394, 'status': 'ok'}","{'tid': 53, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [53], 'd_hidden': [53], 'learning_rate': [53], 'num_hidden_layers': [53], 'seasonality_reg': [53], 'trend_reg': [53]}, 'vals': {'ar_reg': [0.0008165144216212021], 'd_hidden': [13.0], 'learning_rate': [0.032729961143238416], 'num_hidden_layers': [18.0], 'seasonality_reg': [0.06300948564382741], 'trend_reg': [0.006754531933430532]}}",,,0,2023-05-16 08:31:32.798,2023-05-16 08:32:18.271,17.169742047116394,"{'ar_reg': [0.0008165144216212021], 'd_hidden': [13.0], 'learning_rate': [0.032729961143238416], 'num_hidden_layers': [18.0], 'seasonality_reg': [0.06300948564382741], 'trend_reg': [0.006754531933430532]}"
2,752,,"{'loss': 17.181472999215263, 'status': 'ok'}","{'tid': 752, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [752], 'd_hidden': [752], 'learning_rate': [752], 'num_hidden_layers': [752], 'seasonality_reg': [752], 'trend_reg': [752]}, 'vals': {'ar_reg': [0.00027933257181909406], 'd_hidden': [13.0], 'learning_rate': [0.023076565956944087], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.14191673576775568], 'trend_reg': [0.0030333192512049033]}}",,,0,2023-05-16 17:27:03.821,2023-05-16 17:27:58.249,17.181472999215263,"{'ar_reg': [0.00027933257181909406], 'd_hidden': [13.0], 'learning_rate': [0.023076565956944087], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.14191673576775568], 'trend_reg': [0.0030333192512049033]}"
2,454,,"{'loss': 17.19719310450219, 'status': 'ok'}","{'tid': 454, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [454], 'd_hidden': [454], 'learning_rate': [454], 'num_hidden_layers': [454], 'seasonality_reg': [454], 'trend_reg': [454]}, 'vals': {'ar_reg': [0.00010070255241883867], 'd_hidden': [25.0], 'learning_rate': [0.5318272907692496], 'num_hidden_layers': [24.0], 'seasonality_reg': [0.0444394969537859], 'trend_reg': [0.03652135623349468]}}",,,0,2023-05-16 13:33:09.776,2023-05-16 13:33:55.154,17.19719310450219,"{'ar_reg': [0.00010070255241883867], 'd_hidden': [25.0], 'learning_rate': [0.5318272907692496], 'num_hidden_layers': [24.0], 'seasonality_reg': [0.0444394969537859], 'trend_reg': [0.03652135623349468]}"
2,6,,"{'loss': 17.280656895109228, 'status': 'ok'}","{'tid': 6, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [6], 'd_hidden': [6], 'learning_rate': [6], 'num_hidden_layers': [6], 'seasonality_reg': [6], 'trend_reg': [6]}, 'vals': {'ar_reg': [0.07815243896601641], 'd_hidden': [31.0], 'learning_rate': [0.3370847375036194], 'num_hidden_layers': [2.0], 'seasonality_reg': [0.041170840669461216], 'trend_reg': [0.002713970743436472]}}",,,0,2023-05-16 07:52:40.673,2023-05-16 07:53:33.757,17.280656895109228,"{'ar_reg': [0.07815243896601641], 'd_hidden': [31.0], 'learning_rate': [0.3370847375036194], 'num_hidden_layers': [2.0], 'seasonality_reg': [0.041170840669461216], 'trend_reg': [0.002713970743436472]}"
2,711,,"{'loss': 17.312927412031407, 'status': 'ok'}","{'tid': 711, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [711], 'd_hidden': [711], 'learning_rate': [711], 'num_hidden_layers': [711], 'seasonality_reg': [711], 'trend_reg': [711]}, 'vals': {'ar_reg': [0.0006937887096777269], 'd_hidden': [7.0], 'learning_rate': [0.04117516249497424], 'num_hidden_layers': [25.0], 'seasonality_reg': [0.08601701498889187], 'trend_reg': [0.013701271759535028]}}",,,0,2023-05-16 16:55:01.974,2023-05-16 16:55:49.175,17.312927412031407,"{'ar_reg': [0.0006937887096777269], 'd_hidden': [7.0], 'learning_rate': [0.04117516249497424], 'num_hidden_layers': [25.0], 'seasonality_reg': [0.08601701498889187], 'trend_reg': [0.013701271759535028]}"
2,40,,"{'loss': 17.39976147723515, 'status': 'ok'}","{'tid': 40, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [40], 'd_hidden': [40], 'learning_rate': [40], 'num_hidden_layers': [40], 'seasonality_reg': [40], 'trend_reg': [40]}, 'vals': {'ar_reg': [0.0005035864686156723], 'd_hidden': [5.0], 'learning_rate': [0.021628613442021487], 'num_hidden_layers': [2.0], 'seasonality_reg': [0.13919398759463597], 'trend_reg': [0.0003345383797876922]}}",,,0,2023-05-16 08:21:46.277,2023-05-16 08:22:31.318,17.39976147723515,"{'ar_reg': [0.0005035864686156723], 'd_hidden': [5.0], 'learning_rate': [0.021628613442021487], 'num_hidden_layers': [2.0], 'seasonality_reg': [0.13919398759463597], 'trend_reg': [0.0003345383797876922]}"
2,256,,"{'loss': 17.56228607974795, 'status': 'ok'}","{'tid': 256, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [256], 'd_hidden': [256], 'learning_rate': [256], 'num_hidden_layers': [256], 'seasonality_reg': [256], 'trend_reg': [256]}, 'vals': {'ar_reg': [0.023917504927917145], 'd_hidden': [14.0], 'learning_rate': [0.03074124621838474], 'num_hidden_layers': [5.0], 'seasonality_reg': [0.009077002692451593], 'trend_reg': [0.017346994286116076]}}",,,0,2023-05-16 11:04:35.139,2023-05-16 11:05:19.896,17.56228607974795,"{'ar_reg': [0.023917504927917145], 'd_hidden': [14.0], 'learning_rate': [0.03074124621838474], 'num_hidden_layers': [5.0], 'seasonality_reg': [0.009077002692451593], 'trend_reg': [0.017346994286116076]}"
2,561,,"{'loss': 17.61670103011814, 'status': 'ok'}","{'tid': 561, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [561], 'd_hidden': [561], 'learning_rate': [561], 'num_hidden_layers': [561], 'seasonality_reg': [561], 'trend_reg': [561]}, 'vals': {'ar_reg': [0.0001524254799712483], 'd_hidden': [18.0], 'learning_rate': [0.0001901242667444559], 'num_hidden_layers': [12.0], 'seasonality_reg': [2.158251602446404], 'trend_reg': [0.009629264465232244]}}",,,0,2023-05-16 14:53:25.179,2023-05-16 14:54:09.568,17.61670103011814,"{'ar_reg': [0.0001524254799712483], 'd_hidden': [18.0], 'learning_rate': [0.0001901242667444559], 'num_hidden_layers': [12.0], 'seasonality_reg': [2.158251602446404], 'trend_reg': [0.009629264465232244]}"
2,75,,"{'loss': 17.62801758138449, 'status': 'ok'}","{'tid': 75, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [75], 'd_hidden': [75], 'learning_rate': [75], 'num_hidden_layers': [75], 'seasonality_reg': [75], 'trend_reg': [75]}, 'vals': {'ar_reg': [0.00020593378529864956], 'd_hidden': [42.0], 'learning_rate': [0.026688644709924405], 'num_hidden_layers': [3.0], 'seasonality_reg': [0.011383489642096222], 'trend_reg': [0.004292046838286898]}}",,,0,2023-05-16 08:48:17.686,2023-05-16 08:49:03.271,17.62801758138449,"{'ar_reg': [0.00020593378529864956], 'd_hidden': [42.0], 'learning_rate': [0.026688644709924405], 'num_hidden_layers': [3.0], 'seasonality_reg': [0.011383489642096222], 'trend_reg': [0.004292046838286898]}"
2,231,,"{'loss': 17.794299811448273, 'status': 'ok'}","{'tid': 231, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [231], 'd_hidden': [231], 'learning_rate': [231], 'num_hidden_layers': [231], 'seasonality_reg': [231], 'trend_reg': [231]}, 'vals': {'ar_reg': [0.0025155555696046218], 'd_hidden': [18.0], 'learning_rate': [0.31254163853482736], 'num_hidden_layers': [24.0], 'seasonality_reg': [0.03436109544203615], 'trend_reg': [0.05389294620302126]}}",,,0,2023-05-16 10:45:48.029,2023-05-16 10:46:32.580,17.794299811448273,"{'ar_reg': [0.0025155555696046218], 'd_hidden': [18.0], 'learning_rate': [0.31254163853482736], 'num_hidden_layers': [24.0], 'seasonality_reg': [0.03436109544203615], 'trend_reg': [0.05389294620302126]}"
2,572,,"{'loss': 17.85973575304352, 'status': 'ok'}","{'tid': 572, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [572], 'd_hidden': [572], 'learning_rate': [572], 'num_hidden_layers': [572], 'seasonality_reg': [572], 'trend_reg': [572]}, 'vals': {'ar_reg': [0.017894852128471504], 'd_hidden': [16.0], 'learning_rate': [0.026400041699224535], 'num_hidden_layers': [16.0], 'seasonality_reg': [0.02476381280462858], 'trend_reg': [0.010806355417286974]}}",,,0,2023-05-16 15:01:41.216,2023-05-16 15:02:26.293,17.85973575304352,"{'ar_reg': [0.017894852128471504], 'd_hidden': [16.0], 'learning_rate': [0.026400041699224535], 'num_hidden_layers': [16.0], 'seasonality_reg': [0.02476381280462858], 'trend_reg': [0.010806355417286974]}"
2,33,,"{'loss': 17.908474776078958, 'status': 'ok'}","{'tid': 33, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [33], 'd_hidden': [33], 'learning_rate': [33], 'num_hidden_layers': [33], 'seasonality_reg': [33], 'trend_reg': [33]}, 'vals': {'ar_reg': [0.004915905955178987], 'd_hidden': [18.0], 'learning_rate': [0.0002383327019933467], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.4289807466249852], 'trend_reg': [0.00021692577399997482]}}",,,0,2023-05-16 08:16:27.875,2023-05-16 08:17:13.897,17.908474776078958,"{'ar_reg': [0.004915905955178987], 'd_hidden': [18.0], 'learning_rate': [0.0002383327019933467], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.4289807466249852], 'trend_reg': [0.00021692577399997482]}"
2,322,,"{'loss': 17.913343108069927, 'status': 'ok'}","{'tid': 322, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [322], 'd_hidden': [322], 'learning_rate': [322], 'num_hidden_layers': [322], 'seasonality_reg': [322], 'trend_reg': [322]}, 'vals': {'ar_reg': [0.0002766834801380461], 'd_hidden': [15.0], 'learning_rate': [0.020509277761784662], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.10102414526598487], 'trend_reg': [0.0004228630765039004]}}",,,0,2023-05-16 11:54:03.739,2023-05-16 11:54:48.642,17.913343108069927,"{'ar_reg': [0.0002766834801380461], 'd_hidden': [15.0], 'learning_rate': [0.020509277761784662], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.10102414526598487], 'trend_reg': [0.0004228630765039004]}"
2,199,,"{'loss': 18.105359332494803, 'status': 'ok'}","{'tid': 199, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [199], 'd_hidden': [199], 'learning_rate': [199], 'num_hidden_layers': [199], 'seasonality_reg': [199], 'trend_reg': [199]}, 'vals': {'ar_reg': [0.000432329164085998], 'd_hidden': [39.0], 'learning_rate': [0.0443700537072661], 'num_hidden_layers': [3.0], 'seasonality_reg': [0.0014551529311697693], 'trend_reg': [0.0009929764839417114]}}",,,0,2023-05-16 10:21:53.393,2023-05-16 10:22:38.257,18.105359332494803,"{'ar_reg': [0.000432329164085998], 'd_hidden': [39.0], 'learning_rate': [0.0443700537072661], 'num_hidden_layers': [3.0], 'seasonality_reg': [0.0014551529311697693], 'trend_reg': [0.0009929764839417114]}"
2,44,,"{'loss': 18.114488640049686, 'status': 'ok'}","{'tid': 44, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [44], 'd_hidden': [44], 'learning_rate': [44], 'num_hidden_layers': [44], 'seasonality_reg': [44], 'trend_reg': [44]}, 'vals': {'ar_reg': [0.00024147990220020098], 'd_hidden': [46.0], 'learning_rate': [0.037404562514405465], 'num_hidden_layers': [10.0], 'seasonality_reg': [1.3796459099118035], 'trend_reg': [0.035956167293093935]}}",,,0,2023-05-16 08:24:45.818,2023-05-16 08:25:31.131,18.114488640049686,"{'ar_reg': [0.00024147990220020098], 'd_hidden': [46.0], 'learning_rate': [0.037404562514405465], 'num_hidden_layers': [10.0], 'seasonality_reg': [1.3796459099118035], 'trend_reg': [0.035956167293093935]}"
2,712,,"{'loss': 18.358346962224612, 'status': 'ok'}","{'tid': 712, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [712], 'd_hidden': [712], 'learning_rate': [712], 'num_hidden_layers': [712], 'seasonality_reg': [712], 'trend_reg': [712]}, 'vals': {'ar_reg': [0.0017071528418430967], 'd_hidden': [6.0], 'learning_rate': [0.08132444557538358], 'num_hidden_layers': [29.0], 'seasonality_reg': [0.111069751863011], 'trend_reg': [0.01708893931322973]}}",,,0,2023-05-16 16:55:49.256,2023-05-16 16:56:36.192,18.358346962224612,"{'ar_reg': [0.0017071528418430967], 'd_hidden': [6.0], 'learning_rate': [0.08132444557538358], 'num_hidden_layers': [29.0], 'seasonality_reg': [0.111069751863011], 'trend_reg': [0.01708893931322973]}"
2,106,,"{'loss': 18.45822102878618, 'status': 'ok'}","{'tid': 106, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [106], 'd_hidden': [106], 'learning_rate': [106], 'num_hidden_layers': [106], 'seasonality_reg': [106], 'trend_reg': [106]}, 'vals': {'ar_reg': [0.00010086423098844003], 'd_hidden': [28.0], 'learning_rate': [0.03333118412318415], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.042682448217683105], 'trend_reg': [3.4693183878175162]}}",,,0,2023-05-16 09:11:51.474,2023-05-16 09:12:37.077,18.45822102878618,"{'ar_reg': [0.00010086423098844003], 'd_hidden': [28.0], 'learning_rate': [0.03333118412318415], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.042682448217683105], 'trend_reg': [3.4693183878175162]}"
2,18,,"{'loss': 18.509645640734238, 'status': 'ok'}","{'tid': 18, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [18], 'd_hidden': [18], 'learning_rate': [18], 'num_hidden_layers': [18], 'seasonality_reg': [18], 'trend_reg': [18]}, 'vals': {'ar_reg': [0.005863801603850664], 'd_hidden': [10.0], 'learning_rate': [0.05519590990826056], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.0005908619927752454], 'trend_reg': [0.0008059332052973105]}}",,,0,2023-05-16 08:03:48.673,2023-05-16 08:04:41.361,18.509645640734238,"{'ar_reg': [0.005863801603850664], 'd_hidden': [10.0], 'learning_rate': [0.05519590990826056], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.0005908619927752454], 'trend_reg': [0.0008059332052973105]}"
2,253,,"{'loss': 18.601473055697966, 'status': 'ok'}","{'tid': 253, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [253], 'd_hidden': [253], 'learning_rate': [253], 'num_hidden_layers': [253], 'seasonality_reg': [253], 'trend_reg': [253]}, 'vals': {'ar_reg': [0.0003371732693263848], 'd_hidden': [22.0], 'learning_rate': [0.03822684829657498], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.36915497371343287], 'trend_reg': [0.0006686095123151624]}}",,,0,2023-05-16 11:02:19.093,2023-05-16 11:03:04.599,18.601473055697966,"{'ar_reg': [0.0003371732693263848], 'd_hidden': [22.0], 'learning_rate': [0.03822684829657498], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.36915497371343287], 'trend_reg': [0.0006686095123151624]}"
2,430,,"{'loss': 18.827276521210887, 'status': 'ok'}","{'tid': 430, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [430], 'd_hidden': [430], 'learning_rate': [430], 'num_hidden_layers': [430], 'seasonality_reg': [430], 'trend_reg': [430]}, 'vals': {'ar_reg': [0.0005511591516659108], 'd_hidden': [21.0], 'learning_rate': [0.0003106084826537217], 'num_hidden_layers': [23.0], 'seasonality_reg': [0.005530732906371619], 'trend_reg': [0.02944932358271769]}}",,,0,2023-05-16 13:15:09.690,2023-05-16 13:15:54.417,18.827276521210887,"{'ar_reg': [0.0005511591516659108], 'd_hidden': [21.0], 'learning_rate': [0.0003106084826537217], 'num_hidden_layers': [23.0], 'seasonality_reg': [0.005530732906371619], 'trend_reg': [0.02944932358271769]}"
2,335,,"{'loss': 18.863208961167214, 'status': 'ok'}","{'tid': 335, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [335], 'd_hidden': [335], 'learning_rate': [335], 'num_hidden_layers': [335], 'seasonality_reg': [335], 'trend_reg': [335]}, 'vals': {'ar_reg': [0.0003624135196370275], 'd_hidden': [7.0], 'learning_rate': [0.048989538511397084], 'num_hidden_layers': [15.0], 'seasonality_reg': [0.21664652518778513], 'trend_reg': [0.0018065552030153342]}}",,,0,2023-05-16 12:03:51.299,2023-05-16 12:04:35.767,18.863208961167214,"{'ar_reg': [0.0003624135196370275], 'd_hidden': [7.0], 'learning_rate': [0.048989538511397084], 'num_hidden_layers': [15.0], 'seasonality_reg': [0.21664652518778513], 'trend_reg': [0.0018065552030153342]}"
2,536,,"{'loss': 18.86485644037754, 'status': 'ok'}","{'tid': 536, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [536], 'd_hidden': [536], 'learning_rate': [536], 'num_hidden_layers': [536], 'seasonality_reg': [536], 'trend_reg': [536]}, 'vals': {'ar_reg': [0.00023716193588861864], 'd_hidden': [10.0], 'learning_rate': [0.9967729111305802], 'num_hidden_layers': [20.0], 'seasonality_reg': [9.765331196868217], 'trend_reg': [0.01928314963662631]}}",,,0,2023-05-16 14:34:40.671,2023-05-16 14:35:25.741,18.86485644037754,"{'ar_reg': [0.00023716193588861864], 'd_hidden': [10.0], 'learning_rate': [0.9967729111305802], 'num_hidden_layers': [20.0], 'seasonality_reg': [9.765331196868217], 'trend_reg': [0.01928314963662631]}"
2,500,,"{'loss': 18.87296527874361, 'status': 'ok'}","{'tid': 500, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [500], 'd_hidden': [500], 'learning_rate': [500], 'num_hidden_layers': [500], 'seasonality_reg': [500], 'trend_reg': [500]}, 'vals': {'ar_reg': [0.00010383970374429575], 'd_hidden': [11.0], 'learning_rate': [0.00010313994266320126], 'num_hidden_layers': [29.0], 'seasonality_reg': [4.530204931078533], 'trend_reg': [0.0005016387385653393]}}",,,0,2023-05-16 14:07:39.414,2023-05-16 14:08:24.514,18.87296527874361,"{'ar_reg': [0.00010383970374429575], 'd_hidden': [11.0], 'learning_rate': [0.00010313994266320126], 'num_hidden_layers': [29.0], 'seasonality_reg': [4.530204931078533], 'trend_reg': [0.0005016387385653393]}"
2,452,,"{'loss': 19.038676447144624, 'status': 'ok'}","{'tid': 452, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [452], 'd_hidden': [452], 'learning_rate': [452], 'num_hidden_layers': [452], 'seasonality_reg': [452], 'trend_reg': [452]}, 'vals': {'ar_reg': [0.0001852092111096163], 'd_hidden': [15.0], 'learning_rate': [0.28572974854498345], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.009605092783452849], 'trend_reg': [0.0039896652456480105]}}",,,0,2023-05-16 13:31:39.991,2023-05-16 13:32:24.522,19.038676447144624,"{'ar_reg': [0.0001852092111096163], 'd_hidden': [15.0], 'learning_rate': [0.28572974854498345], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.009605092783452849], 'trend_reg': [0.0039896652456480105]}"
