state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,loss,params,parameters
2,632,,"{'loss': 13.692129290529985, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0072076163932693815, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=9.999765225395542, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=11.0, d_hidden=46.0, ar_reg=3.358387349863771, learning_rate=0.01203142075332543, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 632, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [632], 'd_hidden': [632], 'learning_rate': [632], 'num_hidden_layers': [632], 'seasonality_reg': [632], 'trend_reg': [632]}, 'vals': {'ar_reg': [3.358387349863771], 'd_hidden': [46.0], 'learning_rate': [0.01203142075332543], 'num_hidden_layers': [11.0], 'seasonality_reg': [9.999765225395542], 'trend_reg': [0.0072076163932693815]}}",,,0,2023-05-18 09:54:54.252,2023-05-18 09:55:34.365,13.692129290529985,"{'ar_reg': [3.358387349863771], 'd_hidden': [46.0], 'learning_rate': [0.01203142075332543], 'num_hidden_layers': [11.0], 'seasonality_reg': [9.999765225395542], 'trend_reg': [0.0072076163932693815]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0072076163932693815, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=9.999765225395542, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=11.0, d_hidden=46.0, ar_reg=3.358387349863771, learning_rate=0.01203142075332543, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,576,,"{'loss': 13.695121082082993, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0018408531765373032, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=1.6957101995618657, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=12.0, d_hidden=32.0, ar_reg=7.774838976112712, learning_rate=0.00017477681927138505, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 576, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [576], 'd_hidden': [576], 'learning_rate': [576], 'num_hidden_layers': [576], 'seasonality_reg': [576], 'trend_reg': [576]}, 'vals': {'ar_reg': [7.774838976112712], 'd_hidden': [32.0], 'learning_rate': [0.00017477681927138505], 'num_hidden_layers': [12.0], 'seasonality_reg': [1.6957101995618657], 'trend_reg': [0.0018408531765373032]}}",,,0,2023-05-18 09:17:45.154,2023-05-18 09:18:24.943,13.695121082082993,"{'ar_reg': [7.774838976112712], 'd_hidden': [32.0], 'learning_rate': [0.00017477681927138505], 'num_hidden_layers': [12.0], 'seasonality_reg': [1.6957101995618657], 'trend_reg': [0.0018408531765373032]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0018408531765373032, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=1.6957101995618657, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=12.0, d_hidden=32.0, ar_reg=7.774838976112712, learning_rate=0.00017477681927138505, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,39,,"{'loss': 13.723869210928738, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=6.168231298312966, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.01812516095828588, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=17.0, d_hidden=27.0, ar_reg=0.004340442455322545, learning_rate=0.00017647723522305373, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 39, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [39], 'd_hidden': [39], 'learning_rate': [39], 'num_hidden_layers': [39], 'seasonality_reg': [39], 'trend_reg': [39]}, 'vals': {'ar_reg': [0.004340442455322545], 'd_hidden': [27.0], 'learning_rate': [0.00017647723522305373], 'num_hidden_layers': [17.0], 'seasonality_reg': [0.01812516095828588], 'trend_reg': [6.168231298312966]}}",,,0,2023-05-18 02:31:20.374,2023-05-18 02:32:00.805,13.723869210928738,"{'ar_reg': [0.004340442455322545], 'd_hidden': [27.0], 'learning_rate': [0.00017647723522305373], 'num_hidden_layers': [17.0], 'seasonality_reg': [0.01812516095828588], 'trend_reg': [6.168231298312966]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=6.168231298312966, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.01812516095828588, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=17.0, d_hidden=27.0, ar_reg=0.004340442455322545, learning_rate=0.00017647723522305373, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,31,,"{'loss': 13.726290000601669, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=3.122323706801141, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.00017805836632614526, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=13.0, d_hidden=6.0, ar_reg=0.06652267945893427, learning_rate=0.014446682064832943, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 31, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [31], 'd_hidden': [31], 'learning_rate': [31], 'num_hidden_layers': [31], 'seasonality_reg': [31], 'trend_reg': [31]}, 'vals': {'ar_reg': [0.06652267945893427], 'd_hidden': [6.0], 'learning_rate': [0.014446682064832943], 'num_hidden_layers': [13.0], 'seasonality_reg': [0.00017805836632614526], 'trend_reg': [3.122323706801141]}}",,,0,2023-05-18 02:25:59.207,2023-05-18 02:26:39.190,13.726290000601669,"{'ar_reg': [0.06652267945893427], 'd_hidden': [6.0], 'learning_rate': [0.014446682064832943], 'num_hidden_layers': [13.0], 'seasonality_reg': [0.00017805836632614526], 'trend_reg': [3.122323706801141]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=3.122323706801141, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.00017805836632614526, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=13.0, d_hidden=6.0, ar_reg=0.06652267945893427, learning_rate=0.014446682064832943, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,724,,"{'loss': 13.752782041811566, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.00012502855880251452, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=2.76629531587823, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=5.0, d_hidden=21.0, ar_reg=0.5007526988911711, learning_rate=0.012132264653545765, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 724, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [724], 'd_hidden': [724], 'learning_rate': [724], 'num_hidden_layers': [724], 'seasonality_reg': [724], 'trend_reg': [724]}, 'vals': {'ar_reg': [0.5007526988911711], 'd_hidden': [21.0], 'learning_rate': [0.012132264653545765], 'num_hidden_layers': [5.0], 'seasonality_reg': [2.76629531587823], 'trend_reg': [0.00012502855880251452]}}",,,0,2023-05-18 10:56:00.088,2023-05-18 10:56:39.584,13.752782041811566,"{'ar_reg': [0.5007526988911711], 'd_hidden': [21.0], 'learning_rate': [0.012132264653545765], 'num_hidden_layers': [5.0], 'seasonality_reg': [2.76629531587823], 'trend_reg': [0.00012502855880251452]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.00012502855880251452, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=2.76629531587823, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=5.0, d_hidden=21.0, ar_reg=0.5007526988911711, learning_rate=0.012132264653545765, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,664,,"{'loss': 13.75574135362937, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.04451217397044017, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=9.982404206974696, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=13.0, d_hidden=39.0, ar_reg=0.02028027415674313, learning_rate=0.012173643678930248, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 664, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [664], 'd_hidden': [664], 'learning_rate': [664], 'num_hidden_layers': [664], 'seasonality_reg': [664], 'trend_reg': [664]}, 'vals': {'ar_reg': [0.02028027415674313], 'd_hidden': [39.0], 'learning_rate': [0.012173643678930248], 'num_hidden_layers': [13.0], 'seasonality_reg': [9.982404206974696], 'trend_reg': [0.04451217397044017]}}",,,0,2023-05-18 10:16:11.711,2023-05-18 10:16:51.236,13.75574135362937,"{'ar_reg': [0.02028027415674313], 'd_hidden': [39.0], 'learning_rate': [0.012173643678930248], 'num_hidden_layers': [13.0], 'seasonality_reg': [9.982404206974696], 'trend_reg': [0.04451217397044017]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.04451217397044017, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=9.982404206974696, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=13.0, d_hidden=39.0, ar_reg=0.02028027415674313, learning_rate=0.012173643678930248, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,134,,"{'loss': 13.78100513288302, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=1.1075709042166875, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.03832888630653664, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=3.0, d_hidden=25.0, ar_reg=2.0446820929854854, learning_rate=0.0001668473250463475, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 134, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [134], 'd_hidden': [134], 'learning_rate': [134], 'num_hidden_layers': [134], 'seasonality_reg': [134], 'trend_reg': [134]}, 'vals': {'ar_reg': [2.0446820929854854], 'd_hidden': [25.0], 'learning_rate': [0.0001668473250463475], 'num_hidden_layers': [3.0], 'seasonality_reg': [0.03832888630653664], 'trend_reg': [1.1075709042166875]}}",,,0,2023-05-18 03:47:03.835,2023-05-18 03:47:50.678,13.78100513288302,"{'ar_reg': [2.0446820929854854], 'd_hidden': [25.0], 'learning_rate': [0.0001668473250463475], 'num_hidden_layers': [3.0], 'seasonality_reg': [0.03832888630653664], 'trend_reg': [1.1075709042166875]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=1.1075709042166875, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.03832888630653664, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=3.0, d_hidden=25.0, ar_reg=2.0446820929854854, learning_rate=0.0001668473250463475, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,214,,"{'loss': 13.806058977657207, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.006894766846195742, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=6.008204710201811, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=3.0, d_hidden=1.0, ar_reg=0.356658416753184, learning_rate=0.00016203301465596414, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 214, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [214], 'd_hidden': [214], 'learning_rate': [214], 'num_hidden_layers': [214], 'seasonality_reg': [214], 'trend_reg': [214]}, 'vals': {'ar_reg': [0.356658416753184], 'd_hidden': [1.0], 'learning_rate': [0.00016203301465596414], 'num_hidden_layers': [3.0], 'seasonality_reg': [6.008204710201811], 'trend_reg': [0.006894766846195742]}}",,,0,2023-05-18 04:47:05.214,2023-05-18 04:47:44.945,13.806058977657207,"{'ar_reg': [0.356658416753184], 'd_hidden': [1.0], 'learning_rate': [0.00016203301465596414], 'num_hidden_layers': [3.0], 'seasonality_reg': [6.008204710201811], 'trend_reg': [0.006894766846195742]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.006894766846195742, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=6.008204710201811, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=3.0, d_hidden=1.0, ar_reg=0.356658416753184, learning_rate=0.00016203301465596414, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,383,,"{'loss': 13.848569484213998, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0052816590552880755, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.00026416894720392007, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=22.0, d_hidden=7.0, ar_reg=2.900617868779662, learning_rate=0.00015649479921803268, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 383, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [383], 'd_hidden': [383], 'learning_rate': [383], 'num_hidden_layers': [383], 'seasonality_reg': [383], 'trend_reg': [383]}, 'vals': {'ar_reg': [2.900617868779662], 'd_hidden': [7.0], 'learning_rate': [0.00015649479921803268], 'num_hidden_layers': [22.0], 'seasonality_reg': [0.00026416894720392007], 'trend_reg': [0.0052816590552880755]}}",,,0,2023-05-18 06:58:02.275,2023-05-18 06:58:49.461,13.848569484213998,"{'ar_reg': [2.900617868779662], 'd_hidden': [7.0], 'learning_rate': [0.00015649479921803268], 'num_hidden_layers': [22.0], 'seasonality_reg': [0.00026416894720392007], 'trend_reg': [0.0052816590552880755]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0052816590552880755, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.00026416894720392007, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=22.0, d_hidden=7.0, ar_reg=2.900617868779662, learning_rate=0.00015649479921803268, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,516,,"{'loss': 13.853939994898465, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.6459711355309915, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.6482003554620575, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=9.0, d_hidden=30.0, ar_reg=0.004386789110918771, learning_rate=0.012465224627047619, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 516, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [516], 'd_hidden': [516], 'learning_rate': [516], 'num_hidden_layers': [516], 'seasonality_reg': [516], 'trend_reg': [516]}, 'vals': {'ar_reg': [0.004386789110918771], 'd_hidden': [30.0], 'learning_rate': [0.012465224627047619], 'num_hidden_layers': [9.0], 'seasonality_reg': [0.6482003554620575], 'trend_reg': [0.6459711355309915]}}",,,0,2023-05-18 08:36:39.823,2023-05-18 08:37:21.033,13.853939994898465,"{'ar_reg': [0.004386789110918771], 'd_hidden': [30.0], 'learning_rate': [0.012465224627047619], 'num_hidden_layers': [9.0], 'seasonality_reg': [0.6482003554620575], 'trend_reg': [0.6459711355309915]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.6459711355309915, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.6482003554620575, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=9.0, d_hidden=30.0, ar_reg=0.004386789110918771, learning_rate=0.012465224627047619, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,78,,"{'loss': 13.895392950990036, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.1180029920785657, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=7.95863226323265, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=7.0, d_hidden=1.0, ar_reg=2.5106586948757634, learning_rate=0.00014356292221365182, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 78, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [78], 'd_hidden': [78], 'learning_rate': [78], 'num_hidden_layers': [78], 'seasonality_reg': [78], 'trend_reg': [78]}, 'vals': {'ar_reg': [2.5106586948757634], 'd_hidden': [1.0], 'learning_rate': [0.00014356292221365182], 'num_hidden_layers': [7.0], 'seasonality_reg': [7.95863226323265], 'trend_reg': [0.1180029920785657]}}",,,0,2023-05-18 03:02:05.271,2023-05-18 03:02:49.739,13.895392950990036,"{'ar_reg': [2.5106586948757634], 'd_hidden': [1.0], 'learning_rate': [0.00014356292221365182], 'num_hidden_layers': [7.0], 'seasonality_reg': [7.95863226323265], 'trend_reg': [0.1180029920785657]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.1180029920785657, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=7.95863226323265, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=7.0, d_hidden=1.0, ar_reg=2.5106586948757634, learning_rate=0.00014356292221365182, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
