ds,y,AWND_x,PRCP_x,SNWD_x,SNOW_x,TMAX_x,TMIN_x,AWND_y,PRCP_y,SNWD_y,SNOW_y,TMAX_y,TMIN_y
2019-09-17,35,2.91,0.0,0.0,0.0,96.0,71.0,2.91,0.0,0.0,0.0,96.0,71.0
2019-09-18,41,4.25,0.0,0.0,0.0,97.0,72.0,4.25,0.0,0.0,0.0,97.0,72.0
2019-09-19,38,4.25,0.06,0.0,0.0,94.0,73.0,4.25,0.06,0.0,0.0,94.0,73.0
2019-09-20,47,4.92,0.14,0.0,0.0,81.0,70.0,4.92,0.14,0.0,0.0,81.0,70.0
2019-09-21,43,6.49,0.0,0.0,0.0,87.0,71.0,6.49,0.0,0.0,0.0,87.0,71.0
2019-09-22,44,10.51,0.0,0.0,0.0,89.0,70.0,10.51,0.0,0.0,0.0,89.0,70.0
2019-09-23,49,4.92,0.0,0.0,0.0,86.0,74.0,4.92,0.0,0.0,0.0,86.0,74.0
2019-09-24,43,6.71,0.01,0.0,0.0,78.0,68.0,6.71,0.01,0.0,0.0,78.0,68.0
2019-09-25,39,4.7,0.01,0.0,0.0,89.0,68.0,4.7,0.01,0.0,0.0,89.0,68.0
2019-09-26,39,6.93,0.0,0.0,0.0,83.0,68.0,6.93,0.0,0.0,0.0,83.0,68.0
2019-09-27,43,7.38,0.0,0.0,0.0,91.0,65.0,7.38,0.0,0.0,0.0,91.0,65.0
2019-09-28,40,5.59,0.0,0.0,0.0,89.0,70.0,5.59,0.0,0.0,0.0,89.0,70.0
2019-09-29,39,5.82,0.0,0.0,0.0,90.0,72.0,5.82,0.0,0.0,0.0,90.0,72.0
2019-09-30,48,5.14,0.0,0.0,0.0,93.0,69.0,5.14,0.0,0.0,0.0,93.0,69.0
2019-10-01,57,5.82,0.0,0.0,0.0,93.0,68.0,5.82,0.0,0.0,0.0,93.0,68.0
2019-10-02,31,4.92,0.0,0.0,0.0,95.0,67.0,4.92,0.0,0.0,0.0,95.0,67.0
2019-10-03,52,4.7,0.0,0.0,0.0,94.0,71.0,4.7,0.0,0.0,0.0,94.0,71.0
2019-10-04,41,9.62,0.0,0.0,0.0,79.0,66.0,9.62,0.0,0.0,0.0,79.0,66.0
2019-10-05,33,4.25,0.0,0.0,0.0,89.0,62.0,4.25,0.0,0.0,0.0,89.0,62.0
2019-10-06,41,5.59,0.64,0.0,0.0,89.0,66.0,5.59,0.64,0.0,0.0,89.0,66.0
2019-10-07,47,10.07,0.52,0.0,0.0,75.0,54.0,10.07,0.52,0.0,0.0,75.0,54.0
2019-10-08,53,5.59,0.0,0.0,0.0,76.0,51.0,5.59,0.0,0.0,0.0,76.0,51.0
2019-10-09,40,4.25,0.0,0.0,0.0,77.0,51.0,4.25,0.0,0.0,0.0,77.0,51.0
2019-10-10,48,6.93,0.0,0.0,0.0,87.0,60.0,6.93,0.0,0.0,0.0,87.0,60.0
2019-10-11,30,12.53,0.05,0.0,0.0,75.0,44.0,12.53,0.05,0.0,0.0,75.0,44.0
2019-10-12,30,4.47,0.0,0.0,0.0,64.0,37.0,4.47,0.0,0.0,0.0,64.0,37.0
2019-10-13,38,5.14,0.0,0.0,0.0,72.0,38.0,5.14,0.0,0.0,0.0,72.0,38.0
2019-10-14,36,3.13,0.0,0.0,0.0,69.0,44.0,3.13,0.0,0.0,0.0,69.0,44.0
2019-10-15,46,2.91,0.4,0.0,0.0,69.0,60.0,2.91,0.4,0.0,0.0,69.0,60.0
2019-10-16,43,8.28,0.0,0.0,0.0,65.0,47.0,8.28,0.0,0.0,0.0,65.0,47.0
2019-10-17,46,3.58,0.0,0.0,0.0,68.0,42.0,3.58,0.0,0.0,0.0,68.0,42.0
2019-10-18,39,3.8,0.0,0.0,0.0,71.0,42.0,3.8,0.0,0.0,0.0,71.0,42.0
2019-10-19,46,2.24,0.0,0.0,0.0,75.0,44.0,2.24,0.0,0.0,0.0,75.0,44.0
2019-10-20,45,6.26,0.0,0.0,0.0,82.0,57.0,6.26,0.0,0.0,0.0,82.0,57.0
2019-10-21,52,10.29,2.24,0.0,0.0,75.0,54.0,10.29,2.24,0.0,0.0,75.0,54.0
2019-10-22,40,9.4,0.0,0.0,0.0,68.0,45.0,9.4,0.0,0.0,0.0,68.0,45.0
2019-10-23,43,6.04,0.0,0.0,0.0,73.0,41.0,6.04,0.0,0.0,0.0,73.0,41.0
2019-10-24,38,7.16,0.0,0.0,0.0,72.0,47.0,7.16,0.0,0.0,0.0,72.0,47.0
2019-10-25,38,11.86,0.28,0.0,0.0,56.0,51.0,11.86,0.28,0.0,0.0,56.0,51.0
2019-10-26,36,8.72,0.49,0.0,0.0,58.0,51.0,8.72,0.49,0.0,0.0,58.0,51.0
2019-10-27,31,3.58,0.0,0.0,0.0,65.0,46.0,3.58,0.0,0.0,0.0,65.0,46.0
2019-10-28,37,3.8,0.0,0.0,0.0,58.0,54.0,3.8,0.0,0.0,0.0,58.0,54.0
2019-10-29,45,5.82,0.0,0.0,0.0,61.0,53.0,5.82,0.0,0.0,0.0,61.0,53.0
2019-10-30,40,8.5,2.4,0.0,0.0,58.0,43.0,8.5,2.4,0.0,0.0,58.0,43.0
2019-10-31,41,13.42,0.0,0.0,0.0,48.0,32.0,13.42,0.0,0.0,0.0,48.0,32.0
2019-11-01,47,2.68,0.0,0.0,0.0,56.0,30.0,2.68,0.0,0.0,0.0,56.0,30.0
2019-11-02,51,4.92,0.0,0.0,0.0,61.0,32.0,4.92,0.0,0.0,0.0,61.0,32.0
2019-11-03,39,4.47,0.0,0.0,0.0,63.0,33.0,4.47,0.0,0.0,0.0,63.0,33.0
2019-11-04,44,4.03,0.0,0.0,0.0,68.0,35.0,4.03,0.0,0.0,0.0,68.0,35.0
2019-11-05,39,6.71,0.0,0.0,0.0,66.0,48.0,6.71,0.0,0.0,0.0,66.0,48.0
2019-11-06,42,2.68,0.26,0.0,0.0,63.0,47.0,2.68,0.26,0.0,0.0,63.0,47.0
2019-11-07,42,9.84,1.0,0.0,0.0,59.0,37.0,9.84,1.0,0.0,0.0,59.0,37.0
2019-11-08,47,6.93,0.0,0.0,0.0,47.0,29.0,6.93,0.0,0.0,0.0,47.0,29.0
2019-11-09,37,5.59,0.0,0.0,0.0,60.0,29.0,5.59,0.0,0.0,0.0,60.0,29.0
2019-11-10,34,5.37,0.0,0.0,0.0,70.0,35.0,5.37,0.0,0.0,0.0,70.0,35.0
2019-11-11,33,10.96,1.01,0.0,0.0,54.0,28.0,10.96,1.01,0.0,0.0,54.0,28.0
2019-11-12,34,10.96,0.0,0.0,0.0,34.0,20.0,10.96,0.0,0.0,0.0,34.0,20.0
2019-11-13,43,4.92,0.0,0.0,0.0,42.0,17.0,4.92,0.0,0.0,0.0,42.0,17.0
2019-11-14,40,2.01,0.0,0.0,0.0,56.0,25.0,2.01,0.0,0.0,0.0,56.0,25.0
2019-11-15,54,4.47,0.0,0.0,0.0,55.0,30.0,4.47,0.0,0.0,0.0,55.0,30.0
2019-11-16,33,2.91,0.0,0.0,0.0,56.0,26.0,2.91,0.0,0.0,0.0,56.0,26.0
2019-11-17,32,2.91,0.0,0.0,0.0,57.0,32.0,2.91,0.0,0.0,0.0,57.0,32.0
2019-11-18,35,5.59,0.0,0.0,0.0,62.0,34.0,5.59,0.0,0.0,0.0,62.0,34.0
2019-11-19,47,5.14,0.0,0.0,0.0,71.0,40.0,5.14,0.0,0.0,0.0,71.0,40.0
2019-11-20,53,6.49,0.0,0.0,0.0,70.0,36.0,6.49,0.0,0.0,0.0,70.0,36.0
2019-11-21,49,8.5,0.71,0.0,0.0,61.0,53.0,8.5,0.71,0.0,0.0,61.0,53.0
2019-11-22,41,9.84,0.95,0.0,0.0,63.0,43.0,9.84,0.95,0.0,0.0,63.0,43.0
2019-11-23,49,10.29,0.0,0.0,0.0,49.0,35.0,10.29,0.0,0.0,0.0,49.0,35.0
2019-11-24,31,5.37,0.0,0.0,0.0,60.0,31.0,5.37,0.0,0.0,0.0,60.0,31.0
2019-11-25,54,7.16,0.0,0.0,0.0,69.0,32.0,7.16,0.0,0.0,0.0,69.0,32.0
2019-11-26,48,10.96,0.05,0.0,0.0,69.0,54.0,10.96,0.05,0.0,0.0,69.0,54.0
2019-11-27,38,11.18,0.0,0.0,0.0,67.0,43.0,11.18,0.0,0.0,0.0,67.0,43.0
2019-11-28,46,9.62,0.12,0.0,0.0,48.0,39.0,9.62,0.12,0.0,0.0,48.0,39.0
2019-11-29,51,5.82,0.02,0.0,0.0,51.0,40.0,5.82,0.02,0.0,0.0,51.0,40.0
2019-11-30,39,8.95,0.08,0.0,0.0,69.0,49.0,8.95,0.08,0.0,0.0,69.0,49.0
2019-12-01,41,15.66,0.0,0.0,0.0,52.0,40.0,15.66,0.0,0.0,0.0,52.0,40.0
2019-12-02,34,6.71,0.0,0.0,0.0,50.0,32.0,6.71,0.0,0.0,0.0,50.0,32.0
2019-12-03,60,6.26,0.0,0.0,0.0,58.0,33.0,6.26,0.0,0.0,0.0,58.0,33.0
2019-12-04,49,5.82,0.0,0.0,0.0,65.0,35.0,5.82,0.0,0.0,0.0,65.0,35.0
2019-12-05,39,6.26,0.03,0.0,0.0,65.0,46.0,6.26,0.03,0.0,0.0,65.0,46.0
2019-12-06,43,5.82,0.08,0.0,0.0,67.0,44.0,5.82,0.08,0.0,0.0,67.0,44.0
2019-12-07,35,6.49,0.0,0.0,0.0,51.0,34.0,6.49,0.0,0.0,0.0,51.0,34.0
2019-12-08,36,7.16,0.0,0.0,0.0,52.0,39.0,7.16,0.0,0.0,0.0,52.0,39.0
2019-12-09,63,14.32,0.0,0.0,0.0,69.0,48.0,14.32,0.0,0.0,0.0,69.0,48.0
2019-12-10,41,6.71,0.03,0.0,0.0,48.0,26.0,6.71,0.03,0.0,0.0,48.0,26.0
2019-12-11,48,4.03,0.0,0.0,0.0,52.0,24.0,4.03,0.0,0.0,0.0,52.0,24.0
2019-12-12,41,2.91,0.0,0.0,0.0,53.0,28.0,2.91,0.0,0.0,0.0,53.0,28.0
2019-12-13,46,1.79,0.0,0.0,0.0,50.0,33.0,1.79,0.0,0.0,0.0,50.0,33.0
2019-12-14,33,5.14,0.0,0.0,0.0,55.0,36.0,5.14,0.0,0.0,0.0,55.0,36.0
2019-12-15,41,9.17,0.07,0.0,0.0,47.0,38.0,9.17,0.07,0.0,0.0,47.0,38.0
2019-12-16,43,10.96,0.56,0.0,0.0,43.0,35.0,10.96,0.56,0.0,0.0,43.0,35.0
2019-12-17,32,10.74,0.0,0.0,0.0,47.0,28.0,10.74,0.0,0.0,0.0,47.0,28.0
2019-12-18,44,2.91,0.0,0.0,0.0,53.0,25.0,2.91,0.0,0.0,0.0,53.0,25.0
2019-12-19,35,2.46,0.0,0.0,0.0,55.0,26.0,2.46,0.0,0.0,0.0,55.0,26.0
2019-12-20,44,2.46,0.0,0.0,0.0,46.0,27.0,2.46,0.0,0.0,0.0,46.0,27.0
2019-12-21,54,3.36,0.0,0.0,0.0,53.0,35.0,3.36,0.0,0.0,0.0,53.0,35.0
2019-12-22,34,6.49,0.0,0.0,0.0,59.0,34.0,6.49,0.0,0.0,0.0,59.0,34.0
2019-12-23,56,5.82,0.0,0.0,0.0,68.0,40.0,5.82,0.0,0.0,0.0,68.0,40.0
2019-12-24,36,2.46,0.0,0.0,0.0,67.0,36.0,2.46,0.0,0.0,0.0,67.0,36.0
2019-12-25,29,4.7,0.0,0.0,0.0,70.0,37.0,4.7,0.0,0.0,0.0,70.0,37.0
2019-12-26,36,3.8,0.0,0.0,0.0,69.0,48.0,3.8,0.0,0.0,0.0,69.0,48.0
2019-12-27,44,4.47,0.0,0.0,0.0,60.0,44.0,4.47,0.0,0.0,0.0,60.0,44.0
2019-12-28,47,9.17,0.49,0.0,0.0,67.0,55.0,9.17,0.49,0.0,0.0,67.0,55.0
2019-12-29,33,7.61,0.36,0.0,0.0,56.0,42.0,7.61,0.36,0.0,0.0,56.0,42.0
2019-12-30,42,9.4,0.0,0.0,0.0,52.0,33.0,9.4,0.0,0.0,0.0,52.0,33.0
2019-12-31,45,7.61,0.0,0.0,0.0,55.0,31.0,7.61,0.0,0.0,0.0,55.0,31.0
2020-01-01,33,6.04,0.0,0.0,0.0,51.0,30.0,6.04,0.0,0.0,0.0,51.0,30.0
2020-01-02,38,4.92,0.56,0.0,0.0,53.0,46.0,4.92,0.56,0.0,0.0,53.0,46.0
2020-01-03,52,7.83,0.02,0.0,0.0,60.0,44.0,7.83,0.02,0.0,0.0,60.0,44.0
2020-01-04,31,9.4,0.0,0.0,0.0,53.0,32.0,9.4,0.0,0.0,0.0,53.0,32.0
2020-01-05,47,4.47,0.0,0.0,0.0,64.0,29.0,4.47,0.0,0.0,0.0,64.0,29.0
2020-01-06,41,4.7,0.0,0.0,0.0,58.0,36.0,4.7,0.0,0.0,0.0,58.0,36.0
2020-01-07,34,7.16,0.0,0.0,0.0,59.0,35.0,7.16,0.0,0.0,0.0,59.0,35.0
2020-01-08,46,5.82,0.0,0.0,0.0,64.0,29.0,5.82,0.0,0.0,0.0,64.0,29.0
2020-01-09,31,10.51,0.04,0.0,0.0,63.0,46.0,10.51,0.04,0.0,0.0,63.0,46.0
2020-01-10,28,11.86,0.98,0.0,0.0,68.0,60.0,11.86,0.98,0.0,0.0,68.0,60.0
2020-01-11,29,12.3,2.77,0.0,0.0,68.0,32.0,12.3,2.77,0.0,0.0,68.0,32.0
2020-01-12,34,5.59,0.0,0.0,0.0,40.0,31.0,5.59,0.0,0.0,0.0,40.0,31.0
2020-01-13,38,3.58,0.0,0.0,0.0,46.0,29.0,3.58,0.0,0.0,0.0,46.0,29.0
2020-01-14,45,3.13,0.01,0.0,0.0,54.0,45.0,3.13,0.01,0.0,0.0,54.0,45.0
2020-01-15,38,3.8,0.02,0.0,0.0,65.0,51.0,3.8,0.02,0.0,0.0,65.0,51.0
2020-01-16,35,13.42,0.05,0.0,0.0,60.0,38.0,13.42,0.05,0.0,0.0,60.0,38.0
2020-01-17,36,10.74,0.01,0.0,0.0,49.0,36.0,10.74,0.01,0.0,0.0,49.0,36.0
2020-01-18,28,13.2,0.64,0.0,0.0,64.0,37.0,13.2,0.64,0.0,0.0,64.0,37.0
2020-01-19,35,9.62,0.0,0.0,0.0,49.0,28.0,9.62,0.0,0.0,0.0,49.0,28.0
2020-01-20,31,7.61,0.0,0.0,0.0,41.0,22.0,7.61,0.0,0.0,0.0,41.0,22.0
2020-01-21,42,7.61,0.0,0.0,0.0,35.0,24.0,7.61,0.0,0.0,0.0,35.0,24.0
2020-01-22,31,6.26,0.74,0.0,0.0,36.0,28.0,6.26,0.74,0.0,0.0,36.0,28.0
2020-01-23,30,6.71,0.5,0.0,0.0,43.0,33.0,6.71,0.5,0.0,0.0,43.0,33.0
2020-01-24,31,13.2,0.0,0.0,0.0,45.0,37.0,13.2,0.0,0.0,0.0,45.0,37.0
2020-01-25,32,4.92,0.03,0.0,0.0,54.0,30.0,4.92,0.03,0.0,0.0,54.0,30.0
2020-01-26,28,5.82,0.16,0.0,0.0,51.0,41.0,5.82,0.16,0.0,0.0,51.0,41.0
2020-01-27,46,3.8,0.0,0.0,0.0,60.0,39.0,3.8,0.0,0.0,0.0,60.0,39.0
2020-01-28,46,5.59,0.19,0.0,0.0,48.0,33.0,5.59,0.19,0.0,0.0,48.0,33.0
2020-01-29,38,8.05,0.12,0.0,0.0,44.0,39.0,8.05,0.12,0.0,0.0,44.0,39.0
2020-01-30,41,5.37,0.0,0.0,0.0,41.0,38.0,5.37,0.0,0.0,0.0,41.0,38.0
2020-01-31,35,4.03,0.0,0.0,0.0,52.0,39.0,4.03,0.0,0.0,0.0,52.0,39.0
2020-02-01,31,5.82,0.0,0.0,0.0,60.0,35.0,5.82,0.0,0.0,0.0,60.0,35.0
2020-02-02,34,8.5,0.0,0.0,0.0,74.0,37.0,8.5,0.0,0.0,0.0,74.0,37.0
2020-02-03,33,10.07,0.0,0.0,0.0,68.0,49.0,10.07,0.0,0.0,0.0,68.0,49.0
2020-02-04,29,8.95,0.44,0.0,0.0,65.0,44.0,8.95,0.44,0.0,0.0,65.0,44.0
2020-02-05,36,9.62,0.85,0.0,0.0,44.0,36.0,9.62,0.85,0.0,0.0,44.0,36.0
2020-02-06,19,9.4,0.0,0.0,0.0,38.0,33.0,9.4,0.0,0.0,0.0,38.0,33.0
2020-02-07,43,4.25,0.0,0.0,0.0,47.0,26.0,4.25,0.0,0.0,0.0,47.0,26.0
2020-02-08,45,4.92,0.0,0.0,0.0,58.0,29.0,4.92,0.0,0.0,0.0,58.0,29.0
2020-02-09,32,7.38,0.09,0.0,0.0,68.0,41.0,7.38,0.09,0.0,0.0,68.0,41.0
2020-02-10,33,8.5,0.93,0.0,0.0,59.0,44.0,8.5,0.93,0.0,0.0,59.0,44.0
2020-02-11,46,10.07,0.06,0.0,0.0,45.0,39.0,10.07,0.06,0.0,0.0,45.0,39.0
2020-02-12,28,6.93,1.46,0.0,0.0,45.0,38.0,6.93,1.46,0.0,0.0,45.0,38.0
2020-02-13,22,12.75,0.0,0.0,0.0,48.0,28.0,12.75,0.0,0.0,0.0,48.0,28.0
2020-02-14,37,8.05,0.0,0.0,0.0,38.0,22.0,8.05,0.0,0.0,0.0,38.0,22.0
2020-02-15,46,5.37,0.0,0.0,0.0,60.0,24.0,5.37,0.0,0.0,0.0,60.0,24.0
2020-02-16,47,5.37,0.01,0.0,0.0,60.0,46.0,5.37,0.01,0.0,0.0,60.0,46.0
2020-02-17,56,7.38,0.03,0.0,0.0,64.0,51.0,7.38,0.03,0.0,0.0,64.0,51.0
2020-02-18,28,10.51,1.51,0.0,0.0,62.0,42.0,10.51,1.51,0.0,0.0,62.0,42.0
2020-02-19,29,12.3,0.01,0.0,0.0,52.0,34.0,12.3,0.01,0.0,0.0,52.0,34.0
2020-02-20,36,12.08,0.2,0.0,0.0,47.0,34.0,12.08,0.2,0.0,0.0,47.0,34.0
2020-02-21,31,5.82,0.0,0.0,0.0,44.0,24.0,5.82,0.0,0.0,0.0,44.0,24.0
2020-02-22,37,4.7,0.0,0.0,0.0,54.0,23.0,4.7,0.0,0.0,0.0,54.0,23.0
2020-02-23,33,6.93,0.23,0.0,0.0,49.0,43.0,6.93,0.23,0.0,0.0,49.0,43.0
2020-02-24,22,13.42,0.2,0.0,0.0,70.0,48.0,13.42,0.2,0.0,0.0,70.0,48.0
2020-02-25,37,10.29,0.0,0.0,0.0,54.0,43.0,10.29,0.0,0.0,0.0,54.0,43.0
2020-02-26,20,11.86,0.0,0.0,0.0,46.0,32.0,11.86,0.0,0.0,0.0,46.0,32.0
2020-02-27,27,8.72,0.0,0.0,0.0,53.0,26.0,8.72,0.0,0.0,0.0,53.0,26.0
2020-02-28,38,9.62,0.0,0.0,0.0,60.0,36.0,9.62,0.0,0.0,0.0,60.0,36.0
2020-02-29,22,6.49,0.0,0.0,0.0,66.0,33.0,6.49,0.0,0.0,0.0,66.0,33.0
2020-03-01,31,12.75,0.0,0.0,0.0,69.0,45.0,12.75,0.0,0.0,0.0,69.0,45.0
2020-03-02,54,12.08,0.0,0.0,0.0,73.0,61.0,12.08,0.0,0.0,0.0,73.0,61.0
2020-03-03,41,5.82,0.0,0.0,0.0,66.0,50.0,5.82,0.0,0.0,0.0,66.0,50.0
2020-03-04,32,5.14,0.0,0.0,0.0,63.0,52.0,5.14,0.0,0.0,0.0,63.0,52.0
2020-03-05,23,8.5,0.0,0.0,0.0,71.0,48.0,8.5,0.0,0.0,0.0,71.0,48.0
2020-03-06,43,9.4,0.0,0.0,0.0,64.0,38.0,9.4,0.0,0.0,0.0,64.0,38.0
2020-03-07,36,5.82,0.0,0.0,0.0,60.0,33.0,5.82,0.0,0.0,0.0,60.0,33.0
2020-03-08,34,6.49,0.0,0.0,0.0,68.0,34.0,6.49,0.0,0.0,0.0,68.0,34.0
2020-03-09,32,13.2,0.27,0.0,0.0,64.0,57.0,13.2,0.27,0.0,0.0,64.0,57.0
2020-03-10,27,7.38,0.02,0.0,0.0,68.0,48.0,7.38,0.02,0.0,0.0,68.0,48.0
2020-03-11,28,4.92,0.16,0.0,0.0,69.0,46.0,4.92,0.16,0.0,0.0,69.0,46.0
2020-03-12,50,10.96,0.08,0.0,0.0,76.0,53.0,10.96,0.08,0.0,0.0,76.0,53.0
2020-03-13,48,13.87,0.01,0.0,0.0,67.0,45.0,13.87,0.01,0.0,0.0,67.0,45.0
2020-03-14,31,8.05,0.7,0.0,0.0,50.0,44.0,8.05,0.7,0.0,0.0,50.0,44.0
2020-03-15,35,11.63,0.17,0.0,0.0,50.0,41.0,11.63,0.17,0.0,0.0,50.0,41.0
2020-03-16,34,4.7,0.47,0.0,0.0,48.0,40.0,4.7,0.47,0.0,0.0,48.0,40.0
2020-03-17,25,6.49,0.01,0.0,0.0,58.0,47.0,6.49,0.01,0.0,0.0,58.0,47.0
2020-03-18,41,5.82,0.52,0.0,0.0,72.0,50.0,5.82,0.52,0.0,0.0,72.0,50.0
2020-03-19,28,11.41,0.01,0.0,0.0,76.0,61.0,11.41,0.01,0.0,0.0,76.0,61.0
2020-03-20,32,10.51,0.0,0.0,0.0,68.0,47.0,10.51,0.0,0.0,0.0,68.0,47.0
2020-03-21,22,9.17,0.0,0.0,0.0,54.0,43.0,9.17,0.0,0.0,0.0,54.0,43.0
2020-03-22,24,6.49,0.45,0.0,0.0,49.0,44.0,6.49,0.45,0.0,0.0,49.0,44.0
2020-03-23,32,6.04,0.0,0.0,0.0,63.0,48.0,6.04,0.0,0.0,0.0,63.0,48.0
2020-03-24,32,7.61,0.48,0.0,0.0,79.0,52.0,7.61,0.48,0.0,0.0,79.0,52.0
2020-03-25,37,6.49,0.0,0.0,0.0,64.0,50.0,6.49,0.0,0.0,0.0,64.0,50.0
2020-03-26,43,8.28,0.0,0.0,0.0,88.0,48.0,8.28,0.0,0.0,0.0,88.0,48.0
2020-03-27,51,9.62,0.0,0.0,0.0,78.0,66.0,9.62,0.0,0.0,0.0,78.0,66.0
2020-03-28,32,11.63,0.31,0.0,0.0,77.0,54.0,11.63,0.31,0.0,0.0,77.0,54.0
2020-03-29,35,6.71,0.0,0.0,0.0,73.0,48.0,6.71,0.0,0.0,0.0,73.0,48.0
2020-03-30,29,4.92,1.34,0.0,0.0,60.0,51.0,4.92,1.34,0.0,0.0,60.0,51.0
2020-03-31,25,9.4,0.42,0.0,0.0,66.0,49.0,9.4,0.42,0.0,0.0,66.0,49.0
2020-04-01,35,5.37,0.0,0.0,0.0,71.0,43.0,5.37,0.0,0.0,0.0,71.0,43.0
2020-04-02,47,9.62,0.0,0.0,0.0,75.0,51.0,9.62,0.0,0.0,0.0,75.0,51.0
2020-04-03,38,2.91,0.12,0.0,0.0,69.0,56.0,2.91,0.12,0.0,0.0,69.0,56.0
2020-04-04,30,6.93,0.09,0.0,0.0,58.0,51.0,6.93,0.09,0.0,0.0,58.0,51.0
2020-04-05,43,3.58,0.0,0.0,0.0,73.0,47.0,3.58,0.0,0.0,0.0,73.0,47.0
2020-04-06,30,4.92,0.0,0.0,0.0,77.0,53.0,4.92,0.0,0.0,0.0,77.0,53.0
2020-04-07,26,3.58,0.32,0.0,0.0,77.0,62.0,3.58,0.32,0.0,0.0,77.0,62.0
2020-04-08,45,6.93,0.11,0.0,0.0,84.0,64.0,6.93,0.11,0.0,0.0,84.0,64.0
2020-04-09,35,8.72,0.0,0.0,0.0,73.0,57.0,8.72,0.0,0.0,0.0,73.0,57.0
2020-04-10,21,8.28,0.0,0.0,0.0,59.0,44.0,8.28,0.0,0.0,0.0,59.0,44.0
2020-04-11,29,5.82,0.3,0.0,0.0,69.0,42.0,5.82,0.3,0.0,0.0,69.0,42.0
2020-04-12,30,10.07,2.07,0.0,0.0,70.0,50.0,10.07,2.07,0.0,0.0,70.0,50.0
2020-04-13,24,11.86,0.0,0.0,0.0,56.0,41.0,11.86,0.0,0.0,0.0,56.0,41.0
2020-04-14,45,6.93,0.0,0.0,0.0,53.0,38.0,6.93,0.0,0.0,0.0,53.0,38.0
2020-04-15,23,3.8,0.0,0.0,0.0,65.0,33.0,3.8,0.0,0.0,0.0,65.0,33.0
2020-04-16,34,7.16,0.0,0.0,0.0,71.0,38.0,7.16,0.0,0.0,0.0,71.0,38.0
2020-04-17,36,10.07,0.01,0.0,0.0,70.0,45.0,10.07,0.01,0.0,0.0,70.0,45.0
2020-04-18,34,6.49,0.05,0.0,0.0,62.0,37.0,6.49,0.05,0.0,0.0,62.0,37.0
2020-04-19,25,6.26,0.61,0.0,0.0,57.0,50.0,6.26,0.61,0.0,0.0,57.0,50.0
2020-04-20,32,5.82,0.0,0.0,0.0,75.0,45.0,5.82,0.0,0.0,0.0,75.0,45.0
2020-04-21,30,5.82,0.0,0.0,0.0,81.0,52.0,5.82,0.0,0.0,0.0,81.0,52.0
2020-04-22,25,8.95,1.2,0.0,0.0,63.0,57.0,8.95,1.2,0.0,0.0,63.0,57.0
2020-04-23,29,7.61,0.01,0.0,0.0,73.0,54.0,7.61,0.01,0.0,0.0,73.0,54.0
2020-04-24,33,6.49,0.4,0.0,0.0,75.0,50.0,6.49,0.4,0.0,0.0,75.0,50.0
2020-04-25,30,10.96,0.0,0.0,0.0,72.0,50.0,10.96,0.0,0.0,0.0,72.0,50.0
2020-04-26,25,4.7,0.0,0.0,0.0,77.0,46.0,4.7,0.0,0.0,0.0,77.0,46.0
2020-04-27,31,5.82,0.0,0.0,0.0,76.0,51.0,5.82,0.0,0.0,0.0,76.0,51.0
2020-04-28,44,9.62,0.96,0.0,0.0,77.0,59.0,9.62,0.96,0.0,0.0,77.0,59.0
2020-04-29,37,13.42,0.16,0.0,0.0,72.0,55.0,13.42,0.16,0.0,0.0,72.0,55.0
2020-04-30,39,7.61,0.0,0.0,0.0,77.0,48.0,7.61,0.0,0.0,0.0,77.0,48.0
2020-05-01,28,6.26,0.0,0.0,0.0,83.0,50.0,6.26,0.0,0.0,0.0,83.0,50.0
2020-05-02,24,8.05,0.0,0.0,0.0,86.0,59.0,8.05,0.0,0.0,0.0,86.0,59.0
2020-05-03,24,6.71,0.0,0.0,0.0,80.0,63.0,6.71,0.0,0.0,0.0,80.0,63.0
2020-05-04,39,6.71,0.0,0.0,0.0,85.0,66.0,6.71,0.0,0.0,0.0,85.0,66.0
2020-05-05,40,9.17,0.0,0.0,0.0,76.0,56.0,9.17,0.0,0.0,0.0,76.0,56.0
2020-05-06,26,9.4,0.0,0.0,0.0,75.0,49.0,9.4,0.0,0.0,0.0,75.0,49.0
2020-05-07,21,5.82,0.04,0.0,0.0,74.0,48.0,5.82,0.04,0.0,0.0,74.0,48.0
2020-05-08,31,12.53,0.53,0.0,0.0,70.0,51.0,12.53,0.53,0.0,0.0,70.0,51.0
2020-05-09,28,6.04,0.0,0.0,0.0,67.0,43.0,6.04,0.0,0.0,0.0,67.0,43.0
2020-05-10,32,7.61,0.0,0.0,0.0,78.0,45.0,7.61,0.0,0.0,0.0,78.0,45.0
2020-05-11,24,7.61,0.0,0.0,0.0,68.0,48.0,7.61,0.0,0.0,0.0,68.0,48.0
2020-05-12,29,8.95,0.43,0.0,0.0,55.0,49.0,8.95,0.43,0.0,0.0,55.0,49.0
2020-05-13,25,5.14,0.0,0.0,0.0,82.0,54.0,5.14,0.0,0.0,0.0,82.0,54.0
2020-05-14,35,9.84,0.0,0.0,0.0,83.0,63.0,9.84,0.0,0.0,0.0,83.0,63.0
2020-05-15,37,6.26,0.01,0.0,0.0,82.0,67.0,6.26,0.01,0.0,0.0,82.0,67.0
2020-05-16,40,7.61,0.77,0.0,0.0,81.0,65.0,7.61,0.77,0.0,0.0,81.0,65.0
2020-05-17,28,6.71,1.3,0.0,0.0,79.0,61.0,6.71,1.3,0.0,0.0,79.0,61.0
